Author_id,Isbn
603,0020360754
8260,1586420232
5340,0060974990
3892,0671797867
10605,0375701966
4865,0802136346
6182,0330282565
8513,0310480000
2587,006093056X
10616,0060099062
5712,0312310439
1032,0310501016
3699,0812535707
3518,0553274074
4275,0380754134
9876,0804112894
6766,0440526701
7596,0743243307
6944,0520223446
4987,0440223806
2271,0399146032
5185,0786885238
5082,0880015233
817,0380820048
4193,0553288555
1101,0399149716
9199,0393049779
3675,0849929660
7003,0374524602
4119,1887166009
4907,0679420991
4907,0394574567
0,0801865212
8079,1568651732
4903,060980877X
6381,0671748408
2610,0449909557
1482,0020236107
4201,0465021182
2311,0446677507
8848,055356949X
7140,0440223032
4946,1586480316
6874,0553262386
5640,0060957271
4579,0028617274
7763,0446301582
0,1885171080
3515,0425046605
9724,0743457838
5591,1841192538
10167,1559701501
9885,0060596325
5292,0449912116
5292,0140255893
5292,0679446400
5292,0449911632
5178,0552998478
7802,0743469763
2286,0553584480
8734,0802139590
603,0684852225
7831,186207044X
8205,0449908585
2283,0156029987
6624,1841955485
8200,0226743497
4840,0571179282
2055,0671032631
10355,0340278269
2443,0684837242
8125,0330328085
7782,0340750464
9129,0743203712
1769,0393319296
2101,0786861495
2569,0679410325
1527,0671737996
8163,0609809431
6781,0449206211
3517,0759629625
4320,0812521617
1835,055320663X
1835,0671631845
1835,0671742760
1835,0671001809
9767,0670858692
9416,0740721909
8346,0553814516
7961,0441000525
2316,0872235130
0,0441023622
10603,0759550182
10282,0786862572
8612,0140282025
3215,0446531316
5780,0380708353
8633,0446356522
9171,0380007762
4551,0553578936
6167,0515124621
5487,0671737600
5569,0671870963
9959,0553567756
3102,0451138775
6598,0515121398
5466,0671744607
5780,038071504X
8238,0312954212
7096,0451403673
6167,051512219X
2895,0440216575
5487,0671525743
5071,0380757478
4602,0061094595
5466,067101417X
5487,0671742558
6167,1551660571
10562,0440217032
4901,0671521438
9995,006108459X
6434,0440216907
4337,0671744186
4551,0553575244
9954,0553582542
8530,044689270X
2846,0451162919
5487,0671737627
1512,0763618292
5009,0345442768
1813,0345396812
2312,0375758682
2569,0060518049
5203,0340733950
7074,034539643X
4753,0451198239
9882,0061099368
8444,0061097829
9466,0812584341
5175,3453071174
8297,3404120604
6069,0140258825
1227,1550590154
7378,0394536967
8157,1895449553
2809,1565049055
4039,031207090X
9583,1568650922
8298,0684810948
4842,0399134239
8955,0553053868
9789,0525939857
6895,0312858817
3686,0399143122
10159,068810973X
5203,0679425136
5050,0671679473
753,0671692976
2006,1556112289
9730,0671870602
5881,1895897653
1868,1897580193
533,0060183039
3215,0688143679
9734,0805059237
6728,0773728805
1107,0671864866
8276,0763615757
365,0789420279
365,0789402017
4289,0395898714
10396,1929132123
4222,0679600213
6227,0394827406
8977,0451527046
2034,0486404277
539,0517189585
983,1859846815
4233,0261103431
3406,0060932678
10565,0156949601
7553,0664243916
6481,0345442822
400,0393322815
3627,0671638688
1165,0773517634
7952,1550546163
0,0670031372
10312,0809468700
10310,0809468549
3554,0805017224
2218,0582438349
3509,0192815970
4545,0393967913
6969,1563893304
0,0670894710
1404,0451627318
1055,0836221362
1055,0836217691
10188,0806973404
1055,0836218051
1055,0836218523
1055,0836218833
1055,0836218787
1055,0836218663
1055,0836218620
1055,0836220889
4342,0374339716
576,0394558235
6028,0517189682
0,1570981094
10580,0140440046
1891,1853260495
8342,3426617463
6344,3442357780
6113,3442133513
8229,3442726840
3977,3404604989
910,344245204X
0,3404143744
9767,3404132998
2286,3453171721
2289,3404141849
2289,3404142187
8361,3453177541
2289,3453162900
0,3453036972
9767,3453088883
9767,3404131606
0,340413088X
9767,3453021347
9767,3453003128
9767,3404130014
9767,0451190750
8704,3453002393
3538,0451524276
4289,0395193958
10909,1874166986
1226,0671619829
5417,0704339927
10025,0843136170
296,0816735662
9198,0771056222
9198,0771056281
8342,0679762698
41,3546002474
354,0517701405
4278,0679741151
4001,0553210599
9664,0684873052
0,0974218006
9272,0441783600
0,0140244816
0,0812509250
7935,0812532554
7,0061000116
8740,088240041X
9047,0140043888
4330,0425068323
9209,0451523407
10766,0425143945
2923,0553278029
5797,0515133639
3091,0671868098
10354,0380804174
5185,0345417976
10232,0451525469
3234,0020199309
9906,0061031151
10917,0060921714
2801,0439286034
0,0393324494
5829,0679722661
5395,0673982432
7319,0312980329
9455,3499180936
804,0451410823
7856,0394579259
6960,0385425627
2413,0312984685
6397,1551667053
2067,0440217466
69,0385720726
1772,0936728779
1772,0936728787
1765,0936728485
0,0380719223
8507,0345428811
3171,3442434130
3171,3442351588
1655,3453150147
8418,3404128397
5620,3453151704
3151,3548245897
5892,0898151953
1612,0140195831
9107,1568360487
10321,0375401466
7622,0916890015
7235,0743202236
6446,0440412226
7230,038508854X
7046,1559718641
8594,0590632744
9799,0439343518
2211,0765345706
1464,0448416484
6501,0590477625
6501,0590457268
985,0590252372
5246,0671887351
8403,0679429948
5372,1570360421
10328,0613003225
6501,0807281530
1757,0786888067
1851,3453213394
2595,0375508112
7311,0312254385
7868,0425176169
0,0374423296
6658,0440223202
1599,0802839061
366,0156029030
6594,0316666335
1734,0670852945
4829,0761133208
3106,0060915943
4945,0312300700
0,1928556221
1871,0060172789
8527,1556705069
50,0671441035
928,2253153982
8055,2253076996
576,2266127365
0,2266128876
4868,157794304X
6924,0575072741
7110,0373264429
3559,0451205367
7377,0843953144
118,0380712202
315,0590431978
10090,0764551248
9714,0764550780
10022,1568848668
3098,0764550136
6071,0028613430
1954,0684870940
8999,1882606256
1398,0830732586
6948,0922729387
3063,0062505378
10466,0671829777
9873,0708837085
4314,0140042598
10318,0345459164
0,0553578790
10318,0553298046
7544,3442442508
0,0060083263
2909,0670032808
0,1401300901
5435,0743446291
0,0451210816
2866,0451208552
7868,0399149848
9931,0066211220
2067,0385335377
8255,0060393408
7173,1890957313
1274,073882688X
0,0425183378
6284,0684194201
10335,0307060381
7735,0792218345
4557,0553292552
0,0786807083
2286,0425119920
8090,0805002707
2923,0553566040
0,0451456521
7868,1551660202
212,0373764170
0,0373763794
0,0373764243
9784,0821746286
7244,0743431030
3145,067187702X
1566,0812518624
913,0451192192
7021,0886774209
9599,0671045423
7135,0449217124
6179,042512519X
6179,0425104273
3643,0307128539
8257,006020186X
2964,0823405796
1130,225314696X
8133,2070567842
7763,0446358592
4476,0446600466
582,0425098834
5477,0345409051
4476,0446600474
7119,0140272100
7763,0446364800
8774,0679450408
7332,0613028155
10757,034543014X
7751,1563895730
0,1563890356
3810,0345294688
1970,1566197589
7742,0871131811
3762,0375713549
10166,0061020699
10166,086140324X
0,156389226X
7751,1401200893
9346,0373650132
5004,0671786113
5004,0373822456
794,0061092819
1351,0373224540
0,0373825617
5470,0373707711
9465,0373708130
6369,0373241739
9508,037326240X
0,0373825692
5515,0373166613
1539,0312869592
8854,0140328734
0,1563892251
7751,1563892464
7751,038097827X
1539,0312874014
1539,0312873972
7751,1565041992
1540,014143967X
1465,038070174X
5582,0804108552
5472,0373708149
9964,0373242441
9767,0451150244
1465,0385134681
98,0553350072
7751,0380973634
1539,0765300222
7751,0441008615
1607,0679405828
215,0140367470
576,0345434803
0,037370951X
8065,0373072430
4602,0671040480
5616,0449005550
7056,1551667894
6397,0373242077
9997,0425177009
2297,0373834543
0,0373707290
332,0373226071
1451,0451201914
994,0373822405
0,0373063040
6344,155166500X
0,0060502320
2567,0821771949
2233,0304345350
3579,0373835558
3787,0812542819
10759,0590402129
1691,0671465376
8854,0141301066
98,0515095524
8478,0451628276
8435,0449226182
9330,1551660237
3466,059043893X
1461,0451408845
6882,0451088816
6167,0515090379
1709,0373242034
0,0373707266
3579,0373835493
3579,0373835590
3579,0373835582
3579,0373834454
3579,0373834446
2904,0380810492
6167,051510521X
698,0895774011
5072,0590440675
698,0895775522
1053,0801957729
8485,1931081727
5996,0808520695
378,0449242765
9583,0446329142
9583,0446354678
9583,0446341932
7751,0060934700
3579,0373834489
4999,0679409033
1268,0066238501
7868,0553265741
7751,0380977281
5022,014100018X
734,1556520743
9975,088396452X
8406,1567310877
0,0441172695
1539,0312865104
4494,088001380X
1285,0965834581
3579,0373834462
1737,0345357019
8368,0679433228
10636,0446529540
7350,0681415207
0,1861870019
10179,0811826848
602,0375756469
8127,067164405X
7798,0575061596
7499,0340718153
2858,0380817845
6749,0553560468
3727,0312868332
9583,0446356832
8607,0553263633
5340,0060976977
8607,0553280325
0,0373810431
0,0373810482
0,0373033605
5572,0373162669
0,0373226063
4671,0446363499
3788,1583140379
5764,0373810601
0,037307848X
5927,0373075502
0,0373707010
9695,1551667959
2684,0373031106
4889,0373030959
4671,0671676245
3685,0373033923
127,051788139X
6428,0141310685
0,0373226276
3647,0373243952
3561,0375503838
0,0373243944
6612,0373709889
3184,0373709625
579,0373600739
8068,0373243979
8866,0345342445
8866,0345350596
3081,0375503269
0,0689711522
9926,0689710895
7598,0375815147
9925,1557733856
9925,0553294849
9925,0553297341
9131,0898153778
10661,0880117168
5249,0590462237
7269,0307115208
8695,0743260244
817,0425115844
9925,0553580523
10908,0915368587
7598,0679833692
7598,0394825985
7698,0759228086
7698,067144378X
0,0812502124
0,0812533593
0,0812533534
8286,0440236061
0,0743444523
0,0743474325
3484,067102406X
6603,0061094560
821,0451210891
6820,0345447409
5822,0553571842
0,0936034025
5822,0553583441
2734,0425168948
0,0786817070
907,0140230165
6244,0553258176
5822,0553575538
0,1557734909
5339,034546074X
6437,0152325808
10559,0439163099
434,0449000265
7269,0307119424
0,0064400026
4293,0307117375
6800,0307128865
7250,0816738556
4598,0874065925
539,0440403553
0,0439080967
6397,0821769340
0,0671885634
500,0590442988
0,0553157124
0,0380724332
0,0684196387
7672,3596237262
3999,0140430091
10700,0140620249
8449,3499179806
6320,3453188519
8324,0140128107
680,0060164662
5175,0385470819
2248,0316779423
3149,0679419624
3406,0375400699
8190,0151000719
147,1841950521
5880,0140366857
8462,2909051196
4736,2876916193
4035,2253170127
7089,2253170372
7089,2253170569
4030,2253001457
1130,2253140872
8627,2070393577
3796,2070375609
4016,2070375722
0,2266002996
4112,2070322068
4289,2253049417
4031,2253000868
4030,2253006866
4693,2253002895
0,2253051381
8452,2253037796
4706,2857043821
10390,0061092606
6658,0752804510
3192,0373270089
9358,0373123205
6208,0373037481
2084,0373118333
8614,0373196725
0,0373613601
8614,0373196679
1400,0373123167
0,0373036582
4856,0399206868
7221,0060085444
6364,0373122829
0,037316971X
6364,0373123248
8538,0590431250
6548,0373037449
5891,0821766066
3005,0892964049
4289,0618260307
7200,0849995299
4213,0553258656
3438,067081976X
10561,0020435207
3333,0151829756
4228,0060971819
2778,096444724X
10274,0140440399
0,0871564599
0,0553247921
98,0671415948
255,0440215234
0,0553290207
3121,0140149937
415,0140444750
3015,0140017151
2934,0062740083
6749,0385491085
10165,0670869902
7458,0345334930
10839,0553255851
8119,1904301088
4704,0517556278
4001,0460876171
5741,0064401847
2851,0340188022
2415,0385315279
3486,051509465X
3198,0684174685
7210,0553569074
7743,1571740252
3346,0425082202
98,039607412X
6895,0671641778
5466,0671689711
7919,0440514428
1570,0449230279
7840,0440401224
707,0553206575
3773,0553211013
2923,0553561278
1957,0449700712
4989,0440215978
5559,0064402967
4407,0553272586
207,0375507507
3848,0898700744
3162,1576832899
7751,0380817705
10047,0060907894
0,014018371X
7049,0785107649
3388,1853261750
215,0451197003
89,0551031085
9767,0451139712
0,0553234811
4458,0394312066
0,0226726770
0,0880384514
2066,0671667815
9035,0553052268
0,0553268945
4384,0345334515
7311,0312140940
356,0613117905
0,0862648092
3924,074603010X
2417,0142300128
4167,0750003049
8676,0749720182
6289,0006642004
4534,0006643094
7424,0689853491
8276,0744530717
4561,0679883878
7335,058242092X
3046,0749725028
8676,0434971383
9295,0805067868
33,0811828379
3083,0140563733
4684,2253009164
5329,2070412571
2067,0440224837
6219,0812520424
1219,0451198247
3157,2070362361
6431,2253152064
8559,0375726322
3332,2290314110
0,2723407381
0,2723407403
0,2723407411
8854,2070513726
8854,2070544281
10286,2264027681
10233,2266120158
873,0723206015
7302,0843110589
1147,014143984X
2838,2290307831
433,0671619055
8489,2266022504
3062,2020291541
8453,2707318094
0,2871294798
0,287129478X
6715,226612269X
3550,2070375161
1980,0140274294
10521,2266085778
4694,2253001295
3262,273811167X
8401,2264028815
10166,0752853694
6632,0971116288
7406,0679416781
10034,0451528484
9488,156476303X
4330,2207300838
1862,0380603764
2932,0345450515
1077,0671640003
7176,033390785X
2398,0156006332
3694,0451526988
2776,0606006133
5084,0375725296
5198,0312420366
8523,0590673211
3639,1875657320
6199,0091832861
10700,1592247865
1104,0684852705
7213,0752817051
835,0140176616
8326,0330291610
5376,1853260657
9868,0746020120
474,0954395913
110,0446691216
1075,1862071624
10083,0385336403
7778,1400075637
4627,1860491235
2272,044652719X
6630,0881104086
1410,075350507X
0,2253152188
9948,0345439481
4465,3471794484
9646,0060000805
4592,0142003581
4248,156849663X
0,1400060648
6661,014100374X
8029,0812541979
7406,0679777377
0,1585672939
4486,0007119860
6920,0061030015
7241,0531301427
8136,0140185844
10308,0743234413
10308,0743228480
5031,0743418735
5031,0671776134
6425,0965881261
0,0140104569
2241,0330391763
8393,0330483013
6564,0312421184
6416,0747265097
8205,0618446877
0,0679725229
10220,0385418485
7823,0385319452
10450,0156001314
4127,1573229865
10248,0151004137
8321,1841955469
10789,0316353299
94,1869503171
1015,0767903862
10258,0060931671
5054,0060730552
5128,009179319X
7543,0743444329
2647,0812563581
6739,1558850945
5891,1575664550
5735,0688145736
10357,1560796626
8055,0684191415
4422,0140092501
5271,0553265520
5803,074345300X
7394,1932270329
2597,0425191362
0,0451401492
6179,0425042715
9756,0312304250
2995,0385508603
9767,0399133143
5005,0570060265
10359,1558007725
683,0671882198
5356,1893910245
10338,0425133516
4780,0553583298
0,0375505547
7919,0899199089
8399,0151881006
9523,0425174360
0,0802713815
0,0875964125
1331,0385325126
1819,0486408760
2527,039588408X
660,1569021074
5507,044801582X
1718,0844239461
7210,0679439242
1443,0671017586
0,0385140932
2592,0646286927
1092,0385490615
4766,0887482570
3973,0800705246
9617,0929587227
4780,0684855631
1370,0934971609
597,0345382544
9043,0679775471
0,0156838389
0,0618129030
4205,0451162463
4370,0060536705
0,0373708300
0,0373079621
7820,0373196636
9330,0553562746
6593,0373706901
6462,0373871864
8254,0373706987
2276,0373707959
0,037370836X
1933,037324522X
2984,037370822X
5573,0373259840
8648,0373708084
5307,037330157X
4729,0061082945
1618,0771086776
3324,0849938635
0,0373706200
10415,0373707061
3647,1551666030
2445,0553107232
7659,0778320138
794,0743431367
4770,0689856644
2067,0440168724
9330,0446527130
6217,0061096024
6541,0345289420
5381,0553576666
8741,0380787865
7988,0671774514
6179,0425060772
560,0515129739
2944,0843948698
2960,0553584898
7238,0505524236
1701,0515130419
1780,0843948078
3856,0373192398
5875,0553267159
4536,0671629972
1467,0380777304
0,0671039938
6167,0515118230
9171,0380806304
6167,0515101222
329,0553285947
10171,0345447867
332,0373512112
0,037328800X
8251,0373700474
4883,0451207963
4671,0743467191
1461,038075620X
5019,0373703023
329,0553574078
4193,055329945X
6368,0373511876
0,0515107662
8139,0380820056
3890,0802705499
5520,050552435X
0,0373224818
9484,0061083275
1427,0373195036
567,0373121709
0,0505524333
9938,0373036485
5715,0373121601
0,0373168438
5826,0373121857
5942,0505522969
5594,0828003882
1307,155166450X
5569,0671737821
9445,0451205189
8432,0821747703
6658,0440213290
0,0373226934
2305,038076735X
5438,0821768107
9954,0441791212
0,0373707169
9552,0446346438
3877,0373226950
8516,0821740121
4901,0671521446
0,0373169299
6347,067179793X
5693,0821768441
7021,0886777755
2566,0440225868
111,0373222467
9819,0762406984
5684,0717802418
95,477001970X
3768,1882180887
576,0345409663
0,1878257528
5285,0865714487
6702,0679724494
7252,0805059970
4675,0071360166
8492,0300096860
2227,039472903X
1303,0851706517
9844,0670031518
5434,0786864230
6572,1852424214
6922,0465005225
9767,0425104338
0,0451191935
0,0671792288
9827,0787955876
5100,0743242602
3513,0520204514
0,0205318088
9409,014118485X
8265,1570623449
5498,0446672483
1729,1558681752
5883,0394743644
1015,0380713810
0,067162248X
9619,0767913973
4231,0684867486
9023,1864502118
4011,1587410133
10437,0968246907
9102,0316441791
6077,0140125086
6149,0140260234
7830,0415222818
4654,1904048145
9264,1573922110
5335,0300087152
8410,0679756450
0,0340802995
8735,0140140328
7798,1573228583
121,0330334360
10517,0140286780
5877,0803959907
5163,0679734031
7009,0761123695
7520,0060997028
7520,0060997001
2051,0618219196
0,0140289216
4676,0415167914
5093,0140135154
10232,0553211684
2034,0375757325
4699,0684866005
1970,0451525914
6019,185788292X
2751,0345362322
3092,0874779472
1597,0393324869
1769,0385722192
9767,0743455967
9038,0679758941
9617,0151104212
8788,0679430946
5855,0688164080
4020,1565840968
3139,0385094027
2650,157322829X
5107,0130957011
8702,1840463503
7385,0435240609
3444,0840339402
8920,0879804211
8811,0130647608
0,0060931361
8705,0582037670
5776,0531110397
1499,0345333152
7437,0194315193
1332,0024031216
2807,0140137793
5309,0953309819
9881,1555831753
8239,0062513982
8239,006251279X
9532,0345453557
7160,093077356X
4892,0060191988
5883,068483992X
4306,0425133656
9016,0874221501
9354,0451525353
2246,1563054671
9532,0345453549
3095,1580420079
3397,0713440228
9067,0441004997
9067,0698119509
6565,0689821417
2222,067086935X
6402,0816743924
7935,0765341174
7839,030768993X
5123,0679434054
9171,1570960305
7268,0886777208
0,0886777550
0,0886777127
0,0886776619
0,0886776120
0,0886775639
7268,0886774632
7024,0886775043
0,0886774144
0,0886774543
0,0886777739
0,0886774004
0,0886773776
1226,0671701843
7935,0812535219
7935,0312921098
7935,0812533313
7935,0812533577
7935,0812500865
7935,0812521358
7935,0812523679
7935,0812523040
7935,0812533658
7935,0812516850
6195,0669271896
7935,0812532961
7935,0812532988
7935,0812532619
7935,0812532635
7487,0886776589
7487,0886777151
0,0886778603
7487,0886775493
7487,0886775205
7487,0886775035
6895,0380775123
0,0061020427
0,0061020419
0,0061059773
0,0061056294
0,0451458028
542,0451459423
542,0451458990
542,0451458508
6259,0746030517
0,0874936225
7991,0965987302
0,0688161162
8739,0875962432
0,0201632721
0,0553379534
2860,0894716174
8590,1556432151
0,1891400495
9974,0671025554
279,0316542377
2424,0912500867
10414,1558506438
7004,0316779059
4413,0764550039
2181,0192800493
8854,0375815260
0,0882710583
9510,0060256737
9510,0060248025
1703,0880887575
2865,0786880007
4245,0793800153
8611,0595006035
8611,0595093019
4324,0761107363
7868,0515136379
7868,0515136530
2018,0553288202
8486,0812545990
10513,0671524313
7868,051513628X
7875,0912500522
2428,0912500549
542,0451529014
7487,0886777593
7487,0886777011
2067,0385294638
8412,0486275728
636,156402976X
0,0895779129
10381,0060950536
4625,0895295458
7211,0688117619
8256,0671027441
0,0590448293
502,0590448285
5249,059046597X
5249,0590455788
8337,0439222303
1010,0786710330
0,0786814241
3441,0439176824
0,0590956159
0,0590010891
8272,0142302163
756,038071907X
6537,1565111575
9595,1567187293
1162,1561008931
0,0671038931
592,1570420564
5572,0373691653
10436,0448426862
502,059047054X
5286,0881848603
4959,0806512318
5219,0394563131
5219,0394553284
161,0688047211
4956,0151879834
696,0345351738
9767,0451125452
9767,0451149513
5501,037328960X
632,093317490X
1096,0764550349
4386,0373638167
729,0441693237
729,1572970944
729,0441000762
6009,1559029897
7227,0679805265
0,0394843509
1779,0373765649
2504,0373642970
2504,0373642962
2505,0373642954
2505,0373642946
2505,0373642938
2505,0373642911
2505,0373642903
2505,0373642857
2505,0373642849
2505,0373642822
2505,037364292X
2505,0373614918
0,0373632452
8902,0440219035
2505,0373619472
2505,0373619499
2505,0373619502
2505,0373614896
4386,0373638078
8415,0803298145
9110,0743486625
1167,034528710X
8343,0671803530
2505,037361490X
5615,0590880748
0,0590879979
0,0590880780
8874,0679811761
5946,0440920221
7351,0698119916
0,0441007732
7472,097089726X
2294,037379116X
3865,0060506989
1092,0451191579
10833,0375706933
3408,0345423038
10318,0553073273
7084,038513097X
0,0394531094
6100,0786807555
2505,0373614845
9330,0553290851
0,0886774829
7239,0886774500
0,0886775426
0,0886775957
5512,0671693816
10163,0785276890
1491,0743445813
1821,0843949856
10562,0440222109
0,1565928431
9257,1931836876
6679,096265342X
3004,0596000588
7161,1565927206
10285,1565926994
10801,0486211339
1140,0914918346
9451,0835605728
3073,0072131780
8894,042504842X
0,0441760066
8010,0553268546
8010,0671831593
1625,0445201223
1625,0446912689
5012,0671559060
7362,0671019813
10671,0061097195
6070,0441653162
219,0671440683
2111,0441775578
2291,0671002570
436,0671656597
9110,0380896354
4593,0441091660
9596,0671698508
4979,0451132319
10744,0345370732
3347,0812525752
5770,0425074498
4289,0345296052
4876,0523485263
9983,0879977051
10862,0446890359
10711,0441896448
10663,0380699575
5862,0942024001
3514,052547014X
28,0892131144
8912,067183276X
3347,0812533496
4289,0345296044
0,0671658131
0,0441102573
0,0553287737
7268,0812521048
568,0345368959
568,0345285980
4582,0553248456
9767,0451161343
6895,0879977620
6895,0879979623
6895,044106857X
0,0879978066
6895,0345315642
6895,0886771854
3413,0451454081
6895,0886770963
6895,0886774519
6895,0879978155
696,0345303067
6895,0671448757
6895,0441892558
6895,0886770750
6895,0812500067
0,0879978570
3181,0671440349
0,0671833073
0,0671633295
9528,0553291165
2429,0671632671
0,0671618733
6895,0441159354
3166,0553231251
6895,0345288300
6895,0671448773
6895,0879979283
6895,0886770416
10040,0425058646
0,0671465414
1352,0671794264
7935,044018178X
6588,0441138764
7935,0441918107
1834,0061099643
3413,0451452941
3413,0451452305
3413,0451454499
0,0671832972
0,0671836323
6588,0441065848
7935,0425058190
6531,0786014652
1282,0743424387
0,0800758056
8924,047121888X
137,1588720284
5339,0345460693
1976,0446613681
7268,0886773199
6164,0553574582
7268,0886772222
7268,0886772559
7268,0886771897
7268,0886772850
4430,0671578510
2056,0786006579
7754,0061098353
0,0756400147
6781,0449007383
9031,0802773524
0,0425170470
0,0878331824
0,0060937645
8786,0789488914
730,0020960808
6865,0449703274
10402,0380542625
7176,0312983220
779,0515135747
499,0071414975
499,0071383832
0,1855858320
0,1400047064
1949,1570671273
0,0062517791
2296,0062517821
7661,089529768X
499,0071407944
2764,0446521612
3452,1562059513
3382,0441116868
5523,0425052990
8361,0425062856
3091,044921852X
8855,0758201931
10522,0340182563
6710,0385018681
8746,0446936383
1660,0460016989
3637,0932870171
9236,0394730526
5755,0133143023
0,0671795988
7278,0801615194
9222,0139634479
0,0679504885
0,0882293613
3679,0030632366
5592,0882840185
7703,0897890272
0,0898620406
10723,0030589533
10238,0151712824
9520,0312191952
8600,0312019009
0,031209261X
6606,0446518220
2042,0786861657
10078,0684803976
4502,0131953621
475,0449903001
9637,0895942402
7835,0553052691
10550,0671669583
8865,0534129064
91,1559723009
8194,1556111401
6070,0441515444
8020,0553341014
10827,0671808427
417,0812583361
2830,0671523627
9669,0812880145
3128,0449237842
2127,0440980429
4209,0449243842
8275,0804101787
6895,0441791131
3866,0931580366
9094,0385054882
8875,0446360430
378,0312855486
9299,0930436024
10155,0840764049
7362,0671896776
588,0345272463
568,0345257448
568,0441735762
568,0345273575
568,0345256662
2948,0671698702
0,0671464795
568,0345272455
8769,044173684X
2948,0671721178
9486,0345379144
6070,0345277406
0,0441167128
10582,0671495003
2894,0425056023
9635,0671833987
9635,0553113925
568,034528643X
2894,0425055272
2894,0425047253
0,0671833995
0,0671836927
10582,0671625810
0,0671635743
4610,0671547305
8436,0441889697
8436,0425055914
8436,0425045404
6070,0345275497
8866,0425030520
8866,0345260724
1345,0671806769
8054,0523419562
7087,0425050424
10062,0425037967
1345,0671442260
1345,0671549952
2508,0451171845
8799,0312913435
0,0553236679
2950,0425050343
8431,0061030643
0,0886779200
5186,0515130125
8014,0345291158
2413,0312974728
8712,0345298713
9010,0345308476
3740,0441370594
3740,0671473905
6012,0451115481
416,0446327085
417,0446349461
417,0446346829
6995,0440204925
4403,0440145465
7926,0671797050
6895,0553290797
4616,0671653601
7268,0671721224
2847,0425033260
10228,088950900X
4616,067155915X
3729,0441227449
9220,087216683X
9228,0872168026
2523,0345397371
10582,0671531360
8046,0425084574
10093,0879977906
2251,0553204769
6617,0449232085
7706,0553246089
2964,0440948754
3175,0425054578
6794,0449236714
1099,0446957402
3059,0380482800
8595,0449245284
1343,0380770210
0,0440110602
6646,0440128757
425,0671415018
5882,0451115589
5406,0553260219
4058,0671722026
4497,0812545540
7375,0425046648
4474,0345275187
0,0671832867
9170,0345357620
0,0425040801
5737,0441003435
9089,0812545508
1925,0345361407
2251,055323577X
9159,0451401905
3467,0553249533
6617,0449238121
6794,0449201147
3287,0425053008
7692,0345382447
7218,0441373879
5000,0380872625
5497,0446322563
9462,082171306X
10267,0449240886
0,0553258311
9615,1559702125
3402,0671622358
3240,0395247764
2820,0393310477
2229,0345326962
7408,0553227041
3239,0446794031
5442,0671658875
3594,0394499026
6179,0399129723
3656,1555610889
5811,1556522347
7613,0812585151
526,0312970617
6179,0425039048
1834,0671743872
3495,0684852802
10469,0671468200
425,0671428306
6714,1573220000
6781,0449209695
6781,0449206181
5718,1551668467
0,0345254112
5206,0451204891
7362,0743437888
0,0345423615
5380,038072880X
5426,0688143660
3215,0380724987
7416,0451205073
0,0756400619
10390,006109918X
7408,0553576623
417,0812575962
2206,0553289640
8714,0553262009
2824,0553564013
0,0590403370
8337,0553155040
0,0064408655
4130,0385337116
7283,0373260776
0,0671793225
9056,0425136191
4312,044175046X
7963,0446348287
3090,0373261071
2425,0394820304
1429,0671502948
502,0590408747
2632,0671746065
3914,059033560X
1957,0449702766
10813,0441800106
9056,0451119932
3269,0140291954
10491,0425171973
0,0765340054
5773,0345275861
5021,0451160312
9791,0786013567
2955,0812509145
131,0812524608
0,0446603775
1970,0451525299
6216,0064408663
5524,0671034251
7205,0937295221
10485,0937295477
8483,1562471171
8854,0141301058
0,0439078059
4637,0916773752
1624,0026890380
8082,039922405X
9662,0679830006
9662,0679877061
3684,0307128385
6789,0060235330
9662,0679848053
9966,0395827418
9662,0679864342
9662,0394873335
9334,0312180624
10489,0451171616
0,0937295906
10485,0937295167
0,0937295256
10485,0937295434
9914,0937295043
500,0590298356
9166,0374109990
3816,0345329163
6179,0399137629
7741,0812568788
7269,0307168409
873,0723236658
4516,1570824304
8257,0064440168
6464,0156849097
5421,0918956730
5421,0918956463
9008,0970760094
6658,0440213029
0,0025003305
6781,0449219372
6507,0440223016
0,0786867752
9866,1565073541
4777,0688031188
6859,1890437557
7052,0671657135
0,0745926290
10491,0451628330
4336,014027684X
453,0849942187
1138,0446607339
7002,0898157803
6399,0140279288
4394,0805421351
6940,0967307902
8923,0804111154
4626,1556616120
0,155661456X
2228,0871915537
1540,1561797464
764,0380787814
1062,0736903054
7566,0874869870
8090,0805029486
0,0020869002
6900,0684835525
0,0939431238
1526,0684852772
246,1576738590
5834,0806961740
6198,1565121562
0,0806624302
4281,0345319672
6450,0689824351
5651,0310322413
1278,0684823772
5829,0375410546
1571,0800786084
4319,0812505123
2346,1564766047
8138,1561794708
8717,0786883375
6068,0671753819
7755,0140094385
0,0373245076
8218,0440766419
3780,0892838981
8782,0345439252
1754,0671872672
4327,0395070902
3144,0440942500
2284,0061056987
7328,0684835355
8043,0451129040
10440,0310216222
6967,0553211587
0,0310211883
7200,1576737284
0,0060186860
1782,0843951141
661,0671643126
7404,1567184855
7257,0812521757
78,0786813334
3128,0449215296
6650,0440498058
8365,0971290903
8854,0141311908
0,0310514916
5262,0064401324
1338,0671702262
4861,0819310077
7135,0688025072
1606,0140430113
1592,0849941768
1278,0156329301
3108,0387986065
6868,0385066392
7733,0553212060
5421,0842345523
6601,1556614373
0,1556616996
0,1556616988
4626,0871237954
5827,0380726815
8247,0671729896
1268,0064471098
8196,1570361975
