Author_id,NAME
3761,Gregory Maguire
9087,Roderick Anscombe
7089,Mary Higgins Clark
6235,Leon Whiteson
5488,Judith Merril
10824,William W. Hewitt
568,Anne McCaffrey
7682,Nancy Kilpatrick
215,Alexandre Dumas
7935,Orson Scott Card
7935,Orson Scott Card
8986,Robert McCammon
4268,J. R. R. Tolkien
3729,Graham Masterton
8952,Robert J. Sawyer
2477,Dixon
3330,Franklin W. Dixon
0,
1429,Carolyn Keene
1429,Carolyn Keene
1429,Carolyn Keene
1429,Carolyn Keene
8130,Patrick O'Brian
4456,James M. Henslin
3477,Gavin De Becker
9369,Sara Shandler
7260,Melodie M. Davis
8989,Robert Morgan
8102,Patricia Telesco
10693,Whitecap Books
6336,Linda Fraser
8776,Richard Olney
2376,Denise Lardner Carmody
3079,Eric F Goldman
8682,Rh Value Publishing
6172,Lawrence E. Cahoone
0,
8156,Paul Davies
4238,J. C. Polkinghorne
0,
0,
9597,Simeon Margolis MD Phd
0,
159,Albert Einstein
7438,Michael Talbot
7438,Michael Talbot
10199,Theodore J. Nottingham
4042,Hildegard Of Bingen
5538,Julia Conaway Bondanella
8796,Richard S. Broughton Ph.D.
6740,Marcus Aurelius Antonius
8478,Plato
5972,Koren Trygg
2157,David Ferry
0,
14,A. D. Hunt
7098,Mary K Pershall
7241,Melina Marchetta
5348,Jonathan Swift
6450,Lois Ruby
8978,Robert Ludlum
0,
6241,Leonard Goldberg
1874,Connie Fletcher
360,Amy Tan
9767,Stephen King
5187,John Jakes
5206,John Lescroart
891,Ben Elton
466,Anhua Gao
0,
10223,Thomas D. Zweifel
5663,Karen Ritchie
4406,James D. Berkley
1268,C. S. Lewis
0,
4397,James C. Dobson
2906,Elizabeth Bonner
10814,William Sleator
4179,Ira Levin
2189,David Ignatius
5339,Jonathan Kellerman
2631,Doug Stanton
7371,Michael Kevin Naselli
8609,Ray Gordon
5800,Kathy Lette
3505,Geoff Garvey
8523,R. L. Stine
500,Ann M. Martin
6276,Lewis Carroll
0,
10812,William Shakespeare
3271,Frances Hodgson Burnett
6489,Lou Coffey-Lewis
7684,Nancy Krulik
8682,Rh Value Publishing
3159,Eugene Bradley Coco
3857,Hardie  Gramatky
10020,Suzanne Lord
3684,Golden Books
10917,Zora Neale Hurston
0,
0,
10416,Tracy Kidder
803,Barbara Freese
6484,Lorraine Dopson
6411,Lisa St. Aubin De Teran
6201,Lee Strobel
7528,Miles Morland
6300,Lilian Jackson Braun
10788,William Least Heat Moon
4957,Jimmy Burns
475,Anita Shreve
9893,Sue Gee
351,Amy Ephron
4521,Jan Böthern
4174,Ingrid Noll
10094,Tanja Kinkel
9691,Stefanie Zweig
5486,Judith Lennox
559,Anne Holt
838,Barbara Wood
3215,Faye Kellerman
3746,Greg Iles
1497,Cay Rademacher
5530,Juilene Osborne-McKnight
393,Andreas Eschbach
6834,Marianne Fredriksson
9988,Susan Sloan
3332,Franz Kafka
4415,James Ellroy
7544,Minette Walters
0,
589,Annegrit Arens
3516,Georg Brun
3989,Henning Mankell
576,Anne Rice
5379,Joseph F. Girzone
4604,JANET EVANOVICH
1558,Charles J. Sykes
2776,Edith Wharton
0,
5896,Keri Hulme
5128,John Darnton
5598,Jung Chang
6992,Martha C. Lawrence
6992,Martha C. Lawrence
654,April Henry
7565,Miss Read
3225,Fern Michaels
6515,Louise Doughty
6451,Lois Ruskai Melina
5435,Joy Fielding
9515,Sheldon Siegel
5235,John Mortimer
7625,Moyra Caldecott
5587,Julio Cortázar
0,
10799,William Monahan
8927,Robert Girardi
304,Allen Morgan
6397,Lisa Jackson
7677,Nancy Holder
7677,Nancy Holder
1740,Christopher Golden
0,
0,
8472,Piers Anthony
2226,David Nevin
395,Andrei Codrescu
1275,C.J. Carella
0,
4461,James Marsters
1740,Christopher Golden
7868,Nora Roberts
695,Arthur Bloch
2899,Elizabeth Ayres
10344,Tom Folley
10344,Tom Folley
0,
3610,Gerry Thompson
289,Allan Folsom
919,Bernard Evslin
6578,Lyle Stuart
10200,Theodore Menten
10290,Tim Evans
8337,Peter Lerangis
6060,Larry Gonick
10073,T.G. Henry James
4824,Jennifer Roberson
2637,Douglas Hill
9215,Running Press
5344,Jonathan Rabb
4958,Jimmy Carter
8822,Rick Barba
2137,David Chong
2137,David Chong
8657,Regina Oehler Fultz
2996,Ellen Weiss
7474,Michelle Lovric
9816,Steve Martini
5530,Juilene Osborne-McKnight
10232,Thomas Hardy
1540,Charles Dickens
8141,Patti Kim
0,
838,Barbara Wood
2143,David Cordingly
428,Andrew Pyper
9894,Sue Grafton
9894,Sue Grafton
2393,Denys Cazet
9946,Susan Hill
5016,Joanna Weaver
1862,Colleen McCullough
7269,Mercer Mayer
4931,Jim Davis
624,Anthony Tallarico
9202,Roz Denny Fox
1754,Christopher Pike
7385,Michael Lewis
2482,DOLORES /LEE FRENCH
10137,Teresa Norman
4398,James C. Hefley
8542,Rachael F. Heller
9175,Rosie Daley
7387,Michael MacCaskey
8653,Reed Irvine
1531,Charles Berlitz
1159,Bret Easton Ellis
9583,Sidney Sheldon
2923,Elizabeth George
2131,David Budbill
2682,Duane P. Schultz
10351,Tom Lambert
10659,Wayne Allred
6252,Les Roberts
9780,Stephen Nasser
0,
4572,Jane M. Lindskold
9274,S. Williams
0,
6440,Lois Faye Dyer
6169,Lawrence Block
9931,Susan Elizabeth Phillips
3699,Gordon R. Dickson
8216,Paula Danziger
5512,Judy Blume
5281,John Steinbeck
10469,V.C. Andrews
5213,John Lutz
6436,Lois Duncan
3254,Fowler
3563,George Spelvin
2968,Elke Pohl
10259,Thomas R. Schmidt
3019,Elvira Woodruff
7847,Nina Kidd
1470,Catherine Kidwell
8435,Phyllis A. Whitney
2895,Elizabeth Adler
842,Barney Leason
0,
9821,Steve Salerno
10779,William Kennedy
5192,John Kern
8726,Richard Doyle
4807,Jennifer Crusie
5718,Kate Wilhelm
10313,Timothy B. Benford
6546,Lucy  Maud Montgomery
9200,Roy W. Poe
10860,Woman's Day Editors
8179,Paul Krassner
2126,David Bergantino
3032,Emily Brontë
2286,Dean Koontz
4476,James Patterson
0,
5512,Judy Blume
7868,Nora Roberts
576,Anne Rice
9905,Sue-Ellen Welfonder
8682,Rh Value Publishing
4836,Jeremy Black
7662,Nancy Atherton
7868,Nora Roberts
1539,Charles De Lint
8031,Pat Conroy
489,Ann Goethe
4062,Holt Mcdougal
3032,Emily Brontë
3509,Geoffrey Chaucer
10345,Tom Gilling
0,
8607,Ray Bradbury
4280,J.D. Salinger
6112,Laura Van Wormer
2918,Elizabeth Dybell
3959,Helen Fielding
5175,John Grisham
1755,Christopher Reeve
2909,Elizabeth Buchan
1533,Charles Bukowski
9767,Stephen King
1127,Boris Cyrulnik
7554,Mireille Cardot
2634,Douglas Coupland
1287,Caleb Carr
9624,Sirrus Poe
9331,Sandra Canfield
4780,Jeffery Deaver
4780,Jeffery Deaver
10548,Vincent Bugliosi
2286,Dean Koontz
8607,Ray Bradbury
9767,Stephen King
576,Anne Rice
7949,Overbeck
5109,John Case
8852,Rita Rudner
0,
10812,William Shakespeare
8946,Robert Howard
2755,Eden Gray
0,
0,
9767,Stephen King
1422,Caroline Sutton
1092,Bob Greene
5405,Joseph Vargo
5676,Karin McQuillan
2524,Donald E. Westlake
9723,Stephen Birmingham
10771,William J. Palmer
6055,Larry Bond
10691,Wes Craven
9589,Sigmund Brouwer
2082,Darby Conley
10812,William Shakespeare
9176,Rosie O'Donnell
8644,Rebecca Smith
6662,Maggie Gee
10184,The Editors Of Creative Publishing International
3926,Heather Graham
2746,Ed McBain
2067,Danielle Steel
4358,Jacquelyn Mitchard
10565,Virginia Woolf
4108,Hugh Prather
6753,Margaret Coel
2469,Dinah Mccall
1451,Cassie Edwards
5759,Kathleen Eagle
113,Akif Pirinçci
7544,Minette Walters
2926,Elizabeth Graver
2205,David Lewis
0,
5787,Kathryn Smith
0,
6347,Linda Lael Miller
3838,Hannah March
0,
529,Anna Maclean
4963,Jo Beverley
7594,Molly Rice
2945,Elizabeth Mayne
5545,Julia Quinn
0,
6094,Laura Joh Rowland
7934,Orr
4963,Jo Beverley
3836,Hannah Howell
2286,Dean Koontz
7195,Max Allan Collins
10562,Virginia Henley
6985,Marsha Canham
5809,Katie Maxwell
0,
8013,Pamela Toth
5574,Julie Miller
3485,Gayle Wilson
111,Aimee Thurlo
0,
1400,Carole Mortimer
0,
0,
3047,Emma Craig
10087,Tamara Leigh
8338,Peter Maas
500,Ann M. Martin
502,Ann Matthews Martin
500,Ann M. Martin
9695,Stella Cameron
0,
5401,Joseph Olshan
6566,Lurlene McDaniel
0,
10739,William Congreve
4797,Jenelle Feyh
5397,Joseph Maynard Eastman
2853,EJ Thornton
7792,Nicholas Sparks
2903,Elizabeth Berg
6059,Larry Dossey
248,Alice Hoffman
10233,Thomas Harris
698,Arthur Conan Doyle
5588,Julio Cortazar
463,Angelica Rose
463,Angelica Rose
1461,Catherine Coulter
6344,Linda Howard
3642,Gina Davidson
8523,R. L. Stine
7520,Milan Kundera
1844,Colette
6806,Marguerite Duras
6806,Marguerite Duras
0,
6702,Manuel Puig
6806,Marguerite Duras
7590,Molly Ivins
10233,Thomas Harris
856,Barry Sears
5390,Joseph Kanon
1865,Colman
1027,Bill Goldberg
1335,Carl Von Clausewitz
4289,J.R.R. Tolkien
0,
69,Adam Haslett
0,
7088,Mary Gordon
6194,Lee J. Painter
7893,Norman Vincen Peale
8055,Patricia Cornwell
2781,Editors Of Reader's Digest
2010,Dan Mahoney
1553,Charles Higham
3076,Eric Bowman
0,
0,
9411,Savage
582,Anne Tyler
2569,Donna Tartt
2067,Danielle Steel
0,
0,
9767,Stephen King
6426,Lizzie Simon
6770,Margaret Mitchell
6286,Lian Frost
3849,Hans Wilhelm
1737,CHRISTOPHER FOWLER
6507,Louisa May Alcott
5386,Joseph Girzone
5386,Joseph Girzone
5379,Joseph F. Girzone
637,Antonia Fraser
3392,G. B. Trudeau
0,
6394,Lisa Grunwald
5806,Katie Hafner
8378,Ph.D. Howard M. Halpern
3198,F. Scott Fitzgerald
3033,Emily Bronte
0,
8978,Robert Ludlum
0,
5187,John Jakes
7921,Oliver L. North
3362,Frederick Forsyth
417,Andrew M. Greeley
4381,James A. Michener
7017,Martin Cruz Smith
2338,Deborah Tannen
8953,Robert J. Wicks
0,
3362,Frederick Forsyth
3167,Eugenia Price
6541,Lucille Kallen
1454,Catherine Aird
1454,Catherine Aird
1125,Boo King
17,A. J. Holt
0,
5989,Kristine Kathryn Rusch
83,Adib Khan
8532,R.A. Deckert
452,Angela Henry
7868,Nora Roberts
2874,Eleanor H. Porter
1836,Clive Egleton
10297,Tim Jeal
282,Alistair MacLean
4648,Jasmine Cresswell
5647,Karen Harper
9727,Stephen Cartwright
0,
9212,Rumer Godden
5168,John Gordon
0,
0,
3628,Giles
873,Beatrix Potter
6697,Mandy Stanley
4257,J. McNally
9099,Roger Knights
5120,John Cunliffe
3230,Fiona Pragoff
5,A First Book
3684,Golden Books
2125,DAVID BENNET
7584,Moira Kemp Mathew Price
6032,Ladybird Books
0,
4556,Jane Green
6916,Mark Bowden
10754,William Gaddis
2001,Dan Brown
4525,Jan Brogan
3318,Frank McCourt
3926,Heather Graham
2109,Dave Pelzer
765,B. Delores Max
5056,Joe Weisberg
4237,J. Baxter Newgate
6964,Mark Sparky Stensaas
10431,Trudi Strain Trueit
8231,Paulette Bourgeois
4862,Jerry Spinelli
9474,Sharon Creech
4685,Jean Craighead George
1981,D.J. MacHale
5741,Katherine Paterson
0,
0,
6198,Lee Smith
8978,Robert Ludlum
0,
8597,Randy Hall
3118,Erik Sherman
2632,Douglas Adams
7257,Melissa Scott
2653,Douglas Stone
10210,Thom Hartmann
4640,Janis Abrahms Spring
2894,Elizabeth A. Lynn
7751,Neil Gaiman
2894,Elizabeth A. Lynn
2894,Elizabeth A. Lynn
7493,Miguel Ruiz
10511,Vicki Croke
3190,Evelyn McFarlane
3958,Helen Exley
10893,Yuzan Daidoji
7267,Meow Tzu
9379,Sarah Flannery
0,
1070,Björn  Kjellström
0,
7357,Michael J. Hunt
5271,John Saul
10416,Tracy Kidder
0,
7051,Marvin Miller
5281,John Steinbeck
4193,Iris Johansen
0,
8207,Paul Ware
4121,Iain Banks
7520,Milan Kundera
3577,Georges Simenon
4297,Jack Countryman
3797,H. G. Wells
6253,Lesléa Newman
0,
1540,Charles Dickens
1085,Bo Fowler
5605,Justine Davis
9646,Sophy Burnham
4213,Isabel Allende
3738,Grant Taylor
2410,Diana Abu-Jaber
0,
10250,Thomas More
7383,Michael Leunig
9575,Shusha Guppy
0,
1810,Clare Maxwell-Hudson
5106,John Campbell
7243,Melinda Coss
9748,Stephen Gresham
10450,Umberto Eco
1546,Charles Frederick Main
3111,Erich Segal
4835,Jeremiah Healy
7314,Michael Connelly
7579,Mo Hayder
2744,Ed Gorman
8818,Richard Yates
10812,William Shakespeare
199,Alexander C. Rae
0,
3729,Graham Masterton
8212,Paul Zindel
5163,John Gardner
10793,William Makepeace Thackeray
4217,Isabel Wolff
8008,Pamela Redmond Satran
1616,Charlotte Russell Johnson
10010,Suzan-Lori Parks
568,Anne McCaffrey
568,Anne McCaffrey
9906,Sujata Massey
0,
2587,Doris Lessing
568,Anne McCaffrey
568,Anne McCaffrey
568,Anne McCaffrey
568,Anne Mccaffrey
0,
228,Alfred Lansing
858,Barry Unsworth
3432,Gao Xingjian
4469,James Morrow
8837,Ridley Pearson
8147,Paul Auster
9475,Sharon E. Heisel
0,
10695,Whitney Otto
4270,J. Robert Lennon
10608,Wallace Stegner
6068,Larry McMurtry
6676,Majgull Axelsson
5376,Joseph Conrad
3732,Graham Swift
5494,Judith R. Hendricks
4565,Jane Juska
10010,Suzan-Lori Parks
4589,Jane Smiley
280,Alison Smith
6039,Lance Armstrong
2437,Diane Jessup
1058,Billie Letts
10484,Valerie Taylor
6834,Marianne Fredriksson
10380,Toni Morrison
8824,Rick Bragg
10401,Torey Hayden
5061,Joelle Fraser
5795,Kathy Dobie
10401,Torey Hayden
0,
10412,Tracy Chevalier
562,Anne Lamott
475,Anita Shreve
562,Anne Lamott
1704,Christina Schwarz
4816,Jennifer L. Leo
6118,Lauralee Summer
4772,Jeff O'Leary
1308,Candace Gingrich
4041,Hilda Stahl
4626,Janette Oke
5249,John Peterson
2406,Devra Newberger Speregen
6967,Mark Twain
0,
3280,Frances Temple
0,
4888,Jessica Shaver
9416,Scott Adams
5407,Joseph Warren Yoder
8860,Robbie Branscum
6501,Louis Sachar
3288,Francine Pascal
8307,Peter Clover
7691,Nancy McArthur
6709,Marc Brown
7128,Mary Pope/ Murdo Osborne
0,
2351,Deepak Chopra
116,Al Berto
7245,Melinda Metz
1778,Cindy Engel
4555,Jane Goodall
9807,Steve Grenard
4263,J. P. Gosse
2122,David Attenborough
6731,Marcia Foy
2402,Desmond Morris
839,Barbara Woodhouse
0,
9,A. B. C. Whipple
4792,Jeffrey Moussaieff Masson
10420,Trevanian
7613,Morgan LLywelyn
2825,Edward Rutherfurd
5187,John Jakes
7720,Natalie Babbitt
0,
9578,Sid Fleischman
8083,Patricia Leitch
3339,Fred Grove
10201,Theodore Taylor
6610,Lynne Reid Banks
3842,Hans Christian Andersen
6824,Marian F. Novak
0,
0,
4989,Joan Lowery Nixon
3466,Gary Paulsen
10910,Zilpha Keatley Snyder
6028,L.M. Montgomery
1314,Candy Dawson Boyd
1754,Christopher Pike
10869,Xavier Einstein
9474,Sharon Creech
940,Bertrand R. Brinley
5762,Kathleen Hersom
1774,Cicely Mary Barker
956,Betsy Byars
1314,Candy Dawson Boyd
5153,John Fitzgerald
0,
7874,Norma Fox Mazer
6307,Lillian O'Donnell
0,
0,
7136,Mary Stolz
7162,Matt Christopher
7328,Michael Dorris
1210,Bruce Brooks
9703,Stephanie Calmenson
5471,Judith Bauer Stamper
4162,Incorporated Al-Anon Family Group Headquarters
0,
0,
0,
0,
0,
0,
10444,Ulli Olvedi
9702,Stephanie Bond
0,
8122,Patrick Lynch
8270,Penelope Lively
8566,Rafael Chirbes
544,Anne Cameron
8774,Richard North Patterson
2286,Dean Koontz
8410,Philip Roth
7783,Nicholas Christopher
10401,Torey Hayden
9288,Sailor Jim Johnston
0,
412,Andrew J. Robinson
8018,Paolo Maurensig
6055,Larry Bond
4258,J. N. M. Wijngaards
9953,Susan Jeffers
4294,Jack Canfield
3478,Gavin Edwards
991,Beverley Harper
2009,Dan Kurzman
3515,Geoffrey Wolff
2903,Elizabeth Berg
535,Anna Quindlen
8314,Peter Gethers
3445,Gary A. Birken
3892,Harry Crews
9894,Sue Grafton
4976,Joan Brady
10812,William Shakespeare
2105,Dave Hoekstra
7733,Nathaniel Hawthorne
298,Allegra Goodman
7431,Michael Shaara
583,Anne Ursu
1381,Carol Muske-Dukes
7857,Noah Gordon
4804,Jennifer Belle
284,Alix Kates Shulman
1448,Caryl Phillips
596,Annie Dillard
1160,Bret Lott
2398,Dermot Bolger
5742,Katherine Russell Rich
8055,Patricia Cornwell
1520,Charlene Sands
8486,Poul Anderson
3620,Gervase Phinn
4898,Jil Karoly
6967,Mark Twain
8668,Renate Dorrestein
394,Andreas Schlüter
6300,Lilian Jackson Braun
0,
3341,Fred Hunter
1337,Carla Damron
6753,Margaret Coel
6753,Margaret Coel
6753,Margaret Coel
1302,Camille Minichino
98,Agatha Christie
0,
0,
3027,Emilie Barnes
9700,Stephanie Barron
4584,Jane Rogers
802,Barbara Fitzgerald
0,
4878,Jessica Anderson
6908,Marjory Davidson
1004,Beverly S. Martin
8411,Philip Shelby
1240,Bryce Courtenay
5466,Jude Deveraux
5487,Judith McNaught
579,Anne Stuart
3058,Emma Richmond
2900,Elizabeth Bailey
9995,Susan Wiggs
5466,Jude Deveraux
8308,Peter David
0,
3038,Emily Grayson
5171,John Gray
9455,Shakti Gawain
2297,Debbie Macomber
5650,Karen Hughes
6344,Linda Howard
5739,Katherine Neville
603,Annie Proulx
4722,Jean Ure
4683,Jean Chandler
873,Beatrix Potter
10234,THOMAS HETTCHE
3602,Gerhard Roth
6130,Lauren M. Henderson
1298,Cameron West
8375,Petra Hammesfahr
9249,Ruth Rendell
7922,Oliver Sacks
5813,Katja Rohde
1548,Charles Grant
629,Antoine De Saint-Exupéry
4174,Ingrid Noll
8375,Petra Hammesfahr
4657,Javier Marías
1444,Carson McCullers
5073,Johanna Sinisalo
9278,S.L. Viehl
9278,S.L. Viehl
9278,S.L. Viehl
9278,S.L. Viehl
9278,S.L. Viehl
0,
6540,Lucile Morrison
6348,Linda Lay Shuler
6348,Linda Lay Shuler
0,
4896,Jhumpa Lahiri
348,Amulya Malladi
3761,Gregory Maguire
6163,Laurie Notaro
6776,Margaret Schmidt Hacker
0,
0,
0,
0,
5113,John Clarke
0,
2213,David M. Friedman
0,
5817,Kavita Daswani
0,
1656,Chitra Divakaruni
0,
2433,Diane Glancy
4165,Indu Sundaresan
4165,Indu Sundaresan
1769,Chuck Palahniuk
5803,Kathy Reichs
5339,Jonathan Kellerman
1475,Catherine Millet
1769,Chuck Palahniuk
7567,Mitch Albom
9653,Sr Pugalenthi
0,
7426,Michael S Lief
1473,Catherine Lim
385,Andrea Chesman
9653,Sr Pugalenthi
10812,William Shakespeare
10812,William Shakespeare
2064,Daniela E. Schreier
697,Arthur Conan
9620,Sir Arthur Conan Doyle
4545,Jane Austen
7842,Nina Berberova
10127,Tennessee Williams
0,
7743,Neale Donald Walsch
5541,Julia Hammond
0,
0,
3039,Emily Hendrickson
5794,Kathy Disanto
6609,Lynne Perrie
2994,Ellen Sussman
4358,Jacquelyn Mitchard
566,Anne Marie Winston
965,Bette Ford
553,Anne Frank
7775,Niall Williams
10648,Waris Dirie
10682,Wendy Loggia
2455,Dianne Day
10764,William Hoffman
3545,George Lucas
6690,Malle Vallik
2434,Diane Haeger
9100,Roger Lancelyn Green
0,
6473,Lori Bryant-woolridge
1916,Craig Hillman
10232,Thomas Hardy
5355,Jordan Paul
1678,Chris Spink
0,
6627,M. M. Kaye
4221,Isadora Tattlin
9065,Robin Maxwell
4350,Jacqueline Harpman
1336,Carla Cook
6667,Maggie Shayne
0,
5717,Kate White
9079,Robyn Sisman
2846,Eileen Goudge
7963,P. D. James
7558,Miriam E. Nelson
5810,Katie Schneider
0,
9562,Shirley MacLaine
470,Anita Desai
522,Anna Gavalda
3297,Franck
10665,Wayson Choy
9037,Robert Westall
7489,Miguel Angel Asturias
3398,G. K. Chesterton
0,
7490,Miguel De Cervantes
8854,Roald Dahl
0,
0,
10360,Tom Savage
248,Alice Hoffman
7868,Nora Roberts
9056,Robin Cook
3406,Gabriel Garcia Marquez
248,Alice Hoffman
6344,Linda Howard
8647,Rebecca Wells
4732,Jeanette Winterson
3568,George V. Higgins
4557,Jane Haddam
3953,Helen Colijn
10767,William J. Coughlin
5123,John D. MacDonald
3010,Elmore Leonard
8410,Philip Roth
9397,Sarah Waters
4447,James Lee Burke
159,Albert Einstein
0,
10469,V.C. Andrews
10469,V.C. Andrews
10469,V.C. Andrews
2817,Edward Lee
10469,V.C. Andrews
841,Bari Wood
2286,Dean Koontz
8465,Pierre Loti
2043,Daniel Hecht
3987,Hella S. Haasse HAASSE
8168,Paul Golding
3299,Franco Ferrucci
4144,Ian Rankin
0,
0,
6158,Laurie Halse Anderson
265,Alice Vaara
0,
7089,Mary Higgins Clark
0,
9590,Sigmund Freud
5679,Karina Moore
4129,Ian Buruma
8088,Patricia Matthews
968,Bette Lord
2067,Danielle Steel
4481,James Redfield
8523,R. L. Stine
7520,Milan Kundera
0,
8523,R. L. Stine
1878,Connie May Fowler
2083,Darcey Steinke
8518,R. J. Pineiro
1617,Charlotte Sanford
9173,Rosemary Sutcliff
4004,Henry Porter
10064,T. Jefferson Parker
7317,Michael Crichton
2421,Diana Silber
8880,Robert Ballard
10832,William X. Kienzle
6213,Leilia Kelly
3926,Heather Graham
10237,Thomas Keech
9179,Ross Kasminoff
4671,Jayne Ann Krentz
9125,Ron Handberg
4747,Jeanne M. Dams
7776,Nicci French
3533,George Dawes Green
5435,Joy Fielding
2313,Deborah Crombie
1993,Dale Furutani
5189,John Katzenbach
10832,William X. Kienzle
10532,Victoria Gotti
9560,Shirley Kennett
378,Andre Norton
8893,Robert C. O'Brien
2952,Elizabeth North
6413,Lisa Vice
1618,Charlotte Vale Allen
10694,Whitley Strieber
3311,Frank Drake
4745,Jeanne Kalogridis
8579,Ralph M. McInerny
2790,Edna O'Brien
4017,Herbert Gold
0,
8026,Pat Barker
4217,Isabel Wolff
1901,Cornelia Funke
62,Adèle Geras
7175,Matthew Pearl
10565,Virginia Woolf
9853,Stewart And Sally Walton
0,
7222,Meg O'Brien
5550,Julian Barnes
0,
10647,Ward Just
10304,Tim Page
3843,Hans Christian. Anderson
90,Adriana Trigiani
6894,Marion Philadelphia
5314,Jon Krakauer
4638,Janine Boissard
10884,Yossi K. Halevi
870,Beatrice Bruteau
7539,Milton Viorst
5686,Karla Jay
1897,Corliss Lamont
0,
987,Betty White
5077,John A. Buehrens
8805,Richard T. Kaser
6116,Lauraine Leblanc
7105,Mary Kingsley
4589,Jane Smiley
8312,Peter F. Stevens
4074,Howard Blum
0,
921,Bernard Lewis
7935,Orson Scott Card
7888,Norman Mailer
8357,Peter Shaffer
3150,Ethan Coen
5398,Joseph Mitchell
1613,Charlotte Link
6249,Les Martin
4592,Jane Urquhart
910,Benjamin Von Stuckrad-Barre
10487,Valerie Wolzien
8159,Paul Doherty
9758,Stephen J. Rivele
5694,Kat Martin
445,Andy Straka
577,Anne Rivers Siddons
7314,Michael Connelly
0,
417,Andrew M. Greeley
8409,Philip R. Craig
4963,Jo Beverley
8949,Robert J. Randisi
3795,H. F. Saint
7688,Nancy M. Neuman
0,
2306,Deborah Cartmell
4585,Jane Rule
6607,Lynne Griffin
10808,William Robertson
8848,Rita Mae Brown
6262,Leslie Feinberg
4585,Jane Rule
6781,Margaret Truman
2268,David Wilkerson     
3056,Emma Lathen
0,
4209,Isaac Asimov
10812,William Shakespeare
10812,William Shakespeare
10812,William Shakespeare
0,
10812,William Shakespeare
10812,William Shakespeare
10812,William Shakespeare
10812,William Shakespeare
10812,William Shakespeare
0,
0,
0,
568,Anne McCaffrey
8308,Peter David
872,Beatrice Gormley
10617,Walter Brueggemann
6997,Martha J. Beckman
10688,Wendy Wasserstein
8547,Rachel Chandler
5700,Kate Clinton
1621,Chastity Bono
8640,Rebecca Ore
0,
0,
5559,Julie Andrews Edwards
3005,Ellis Peters
8717,Richard Carlson
6263,Leslie Glass
9397,Sarah Waters
9381,Sarah Gilbert
8726,Richard Doyle
7868,Nora Roberts
10245,Thomas Mann
3061,Emmanuèle Bernheim
1539,Charles De Lint
10114,Ted Chiang
8129,Patrick Nielsen Hayden
5657,Karen Michalson
8369,Peter Watts
4379,Jamaica Kincaid
5339,Jonathan Kellerman
8362,Peter Taylor
9940,Susan Fromberg Schaeffer
5722,Katharine Murray
0,
8647,Rebecca Wells
10390,Tony Hillerman
2541,Donald S Olson
7776,Nicci French
7544,Minette Walters
8523,R. L. Stine
8523,R. L. Stine
7619,Morton Rhue
7523,Milena Moser
8031,Pat Conroy
2366,Denis Hamill
0,
7269,Mercer Mayer
0,
5345,Jonathan Rice
8144,Paul &amp; Tim Rice. Et Al. Gambaccini
9103,Roger Osborne
90,ADRIANA TRIGIANI
2180,David Hockney
1854,Colin Larkin
5305,Johnny Rogan
7552,Miranda Sawyer
10162,Terry Kay
5734,Katherine Garbera
9343,Sandra Markle
0,
5878,Kenneth Gatland
10812,William Shakespeare
9732,Stephen Crane
10530,Victoria Chancellor
7089,Mary Higgins Clark
7613,Morgan Llywelyn
330,Amanda Scott
9846,Steven Pressfield
8979,Robert M Pirsig
10911,Zlata Filipovic
10091,Tamora Pierce
10825,William W. Johnstone
0,
2286,Dean Koontz
2286,Dean Koontz
9730,Stephen Coonts
7737,Nava Renek
3814,Hakan Nesser
2346,Dee Brestin
6906,Marjorie Winn
53,Abbot George Burke
1912,Covert Bailey
6277,Lewis Gannett
10600,W.E.B. Griffin
1924,Craig Thomas
125,Alan Brennert
5487,Judith McNaught
0,
9816,Steve Martini
5647,Karen Harper
1917,Craig Holden
5991,Kuki Gallmann
0,
4956,Jimmy Buffett
10360,Tom Savage
8766,Richard Mason
6391,Lisa Gardner
9044,Roberto G. Fernandez
10080,Tadahiko Nagao
7792,Nicholas Sparks
3774,Gustavo Perez-Firmat
5024,Joanne McClellan Egnor
2673,Dr. Wayne W. Dyer
10336,Tom Brokaw
9900,Sue Monk Kidd
4558,Jane Hamilton
6153,Laurie Fox
0,
7468,Michele Slung
166,Albert Uderzo
3050,Emma Forrest
7196,Max Barry
1039,Bill Murphy
8371,Peter Wood
3394,G. Eason
10789,William Least Heat-Moon
5996,Kurt Vonnegut
1719,Christobel Kent
7145,Maryanne Stahl
6387,Lisa Carey
7172,Matthew Kneale
4144,Ian Rankin
9177,Rosie Thomas
6665,Maggie O'Farrell
10834,Willo Davis Roberts
9473,Sharon Butala
7980,Paddy Ryan
8161,Paul Erdman
9340,Sandra Hill
3772,Gustav Meyrink
0,
7152,Maryse Wolinski
6334,Linda Fairstein
10168,Terry Tempest Williams
6273,Let's Go Inc.
7963,P. D. James
573,Anne Perry
3983,Helga Tiscenko
8885,Robert Bosnak
10238,Thomas Keneally
1730,Christopher Bigsby
8907,Robert Dessaix
7318,Michael Cunningham
10514,Vicki Lansky
9961,Susan M. Lark
7715,Naomi Wolf
2958,Elizabeth Somer
9022,Robert Stone
9672,Stanley Karnow
6760,Margaret Frazer
0,
10518,Vickie L. Bane
834,Barbara Taylor Bradford
6314,Lina Visconti
7210,Maya Angelou
2563,Donna May Gibbs Carpenter
3302,Frank
553,Anne Frank
6703,Manuel Vázquez Montalbán
